729096	Miladinovtsi	Miladinovtsi	Denicler,Diynekler,Miladinovci,Miladinovtsi,Миладиновци	43.63333	27.63333	P	PPL	BG	BG	40	DOB15			0		259	Europe/Sofia	2011-05-08
729097	Miladinovtsi	Miladinovtsi	Dzhevezli Kalfa,Dzhevizli Kalfa,Dzhevizli-Kalfa-Kioi,Miladinovci,Miladinovtsi,Miladinowzi,Миладиновци	43.4	26.48333	P	PPL	BG		52	TGV35			0		247	Europe/Sofia	2011-05-08
729098	Miladinovtsi	Miladinovtsi	Kalfa K'oy,Kalfa K’oy,Kalfakioy,Miladinovci,Miladinovtsi,Miladinowzi,Миладиновци	42.25	26.33333	P	PPL	BG	BG	65	JAM25	JAM25-48		0		202	Europe/Sofia	2011-05-08
729099	Miladinovo	Miladinovo	Dedeler,Miladinovo,Miladinowo,Миладиново	41.7	25.61667	P	PPL	BG	BG	44	KRZ16	KRZ16-19		0		471	Europe/Sofia	2011-05-08
729100	Mikrevo	Mikrevo	Mikrevo,Mikrewo,Микрево	41.63333	23.2	P	PPLX	BG	BG	38	BLG49	BLG49-12		0		129	Europe/Sofia	2011-05-08
729101	Mikrenski Visochini	Mikrenski Visochini	Mikrenski Visochini,Микренски Височини	43.01667	24.71667	T	RDGE	BG		46				0		396	Europe/Sofia	2011-05-08
729102	Mikre	Mikre	Mikre,Микре	43.03333	24.51667	P	PPL	BG		46	LOV36	LOV36-09		0		437	Europe/Sofia	2011-05-08
729103	Mikhovtsi	Mikhovtsi	Mikhovci,Mikhovtsi,Miovtsu,Miovtsŭ,Миховци	42.86667	25.58333	P	PPL	BG	BG	41	GAB35			0		504	Europe/Sofia	2011-05-08
729104	Mikhovtsi	Mikhovtsi	Mikhovci,Mikhovtsi,Миховци	42.93333	24.86667	L	LCTY	BG		46				0		689	Europe/Sofia	2011-05-08
729105	Mikhovska	Mikhovska	Mikhovska,Миховска	42.88333	24.8	L	LCTY	BG		46				0		604	Europe/Sofia	2011-05-08
729106	Mikhnevo	Mikhnevo	Michnewo,Mikhnevo,Mikhnovo,Михнево	41.45	23.2	P	PPL	BG	BG	38	BLG33	BLG33-29		0		117	Europe/Sofia	2011-05-08
729107	Mikhiltsi	Mikhiltsi	Michilzi,Mikhil'tsu,Mikhilist,Mikhiltsi,Mikhil’tsŭ,Михилист	42.51667	24.8	P	PPL	BG	BG	51				0		295	Europe/Sofia	2011-05-08
729108	Mikhaylovtsi	Mikhaylovtsi	Mikhailovtsi,Mikhajlovci,Mikhaylovtsi,Михайловци	42.91667	25.21667	P	PPL	BG	BG	41	GAB05			0		323	Europe/Sofia	2011-05-08
729109	Mikhaylovo	Mikhaylovo	Michalowo,Mikhajlovo,Mikhalovo,Mikhaylovo,Михайлово	42.68333	23.13333	P	PPLX	BG	BG	42				0		835	Europe/Sofia	2011-05-08
729110	Mikhaylovo	Mikhaylovo	Dolna Gnoenitza,Dolna Gnoynitsa,Dolna-Gnoiniza,Dolna-Gnojnica,Mikhajlovo,Mikhaylovo,Михайлово	43.56667	23.6	P	PPL	BG	BG	64	VRC35	VRC35-04		0		61	Europe/Sofia	2011-05-08
729111	Mikhaylovo	Mikhaylovo	G'ok Pala,Gyukhpala,G’ok Pala,Michailowo,Mihailovo,Mihajlovo,Mikhailovo,Mikhajlovo,Mikhaylovo,Михайлово	42.25	25.53333	P	PPL	BG	BG	59	SZR31	SZR31-27		0		189	Europe/Sofia	2011-05-08
729112	Mikhaylovgrad	Mikhaylovgrad	Mikhajlovgrad,Mikhaylovgrad,Михайловград	43.39167	23.20306	H	RSV	BG		47				0		165	Europe/Sofia	2011-05-08
729113	Obshtina Montana	Obshtina Montana	Gradska Obshtina Mikhaylovgrad,Montana,Obshhina Montana,Obshtina Mikhaylovgrad,Obshtina Montana,Община Монтана	43.46667	23.2	A	ADM2	BG	BG	47	MON29			0		212	Europe/Sofia	2011-05-08
729114	Montana	Montana	Ferdinand,Ferdinandovo,Golyama Kutlovitsa,Khristo Mikhaylov,Kutlovica,Mikhailovgrad,Mikhaylovgrad,Montana,Velika Kutlovica,Монтана	43.4125	23.225	P	PPLA	BG		47	MON29			47445		139	Europe/Sofia	2011-05-08
729115	Mikhaltsi	Mikhaltsi	Michalci,Michalzi,Mihalci,Mihalsti,Mikhalci,Mikhaltsi,Михалци	43.2	25.35	P	PPL	BG	BG	62	VTR22	VTR22-11		0		132	Europe/Sofia	2011-05-08
729116	Mikhalkovo Obshtina	Mikhalkovo Obshtina	Obshhina Mikhalkovo,Община Михалково	41.85	24.43333	A	ADMD	BG		57				0		655	Europe/Sofia	2007-05-30
729117	Mikhalkovo	Mikhalkovo	Michalkovo,Michalkowo,Mihalhovo,Mikhalkovo,Михалково	41.85	24.43333	P	PPL	BG	BG	57	SML09	SML09-08		0		655	Europe/Sofia	2011-05-08
729118	Mikhalich	Mikhalich	Makhaluch,Makhalŭch,Michalitsch,Mikhalich,Михалич	43.4	27.46667	P	PPL	BG	BG	61	VAR09	VAR09-15		0		300	Europe/Sofia	2011-05-08
729119	Mikhalich	Mikhalich	Michalitsch,Mihalich,Mikhalich,Михалич	41.85	26.41667	P	PPL	BG	BG	43	HKV28			0		283	Europe/Sofia	2011-05-08
729120	Mikhalchetata	Mikhalchetata	Mikhalchetata,Mikhilchetata,Михалчетата	42.85	25.58333	P	PPLX	BG	BG	41				0		511	Europe/Sofia	2011-05-08
729121	Mikhalaki-Georgievo	Mikhalaki-Georgievo	Fusovitsa,Michalaki Georgiewo,Mikhalaki-Georgievo,Михалаки-Георгиево	43.9	22.75	P	PPLX	BG	BG	63				0		98	Europe/Sofia	2011-05-08
729122	Midzhur	Midzhur	Gora Midshor,Midjur,Midzhor,Midzhur,Midzor,Midžor,Vurkh Midzhor,Vŭrkh Midzhor,Миджор	43.395	22.67722	T	MT	BG		00				0	2169	2097	Europe/Sofia	2011-05-08
729123	Obshtina Tsarevo	Obshtina Tsarevo	Gradska Obshtina Michurin,Obshhina Carevo,Obshtina Michurin,Obshtina Tsarevo,Tsarevo,Община Царево	42.1	27.81667	A	ADM2	BG	BG	39	BGS13			0		130	Europe/Sofia	2011-05-08
729124	Michurin	Michurin	Michurin,Мичурин	42.16667	27.9	H	BAY	BG		39				0		-9999	Europe/Sofia	2011-05-08
729125	Tsarevo	Tsarevo	Carevo,Michurin,Tsarevo,Tzarevo,Vasiliko,Zarewo,Царево	42.16667	27.85	P	PPL	BG	BG	39	BGS13			6085		1	Europe/Sofia	2011-05-08
729126	Michkovtsi	Michkovtsi	Michkovtsi,Michkovtsu,Michkovtsŭ,Mishkovci,Mitschkowzi,Мишковци	42.93333	25.35	P	PPL	BG	BG	41				0		507	Europe/Sofia	2011-05-08
729127	Mezhdenik	Mezhdenik	Medzherlik,Mezhdenik,Межденик	42.61667	25.93333	T	MTS	BG	BG	56				0		573	Europe/Sofia	2011-05-08
729128	Mezhdeni	Mezhdeni	Medzheni,Meshdeni,Mezhdeni,Междени	42.95	25.33333	P	PPL	BG	BG	41	GAB05			0		463	Europe/Sofia	2011-05-08
729129	Mezhden	Mezhden	Mezden,Mezhden,Mežden,Sanar-Eni-Machle,Sinirul Nou,Sunureni Makhle,Sănăr-Eni-Machle,Sŭnŭreni Makhle,Межден	43.81667	27.21667	P	PPL	BG	BG	55	SLS10	SLS10-10		0		176	Europe/Sofia	2011-05-08
729130	Mezhda	Mezhda	Gyubel,Meshda,Mezhda,Межда	42.33333	26.25	P	PPL	BG	BG	65	JAM25	JAM25-47		0		178	Europe/Sofia	2011-05-08
729131	Mezek	Mezek	Mesek,Mezek,Mozek,Мезек	41.73333	26.08333	P	PPL	BG	BG	43	HKV28	HKV28-16		0		219	Europe/Sofia	2011-05-08
729132	Mezdreya	Mezdreya	Mesdreja,Mezdreja,Mezdreya,Мездрея	43.24278	23.18639	P	PPL	BG	BG	47	MON02	MON02-12		0		438	Europe/Sofia	2011-05-08
729133	Obshtina Mezdra	Obshtina Mezdra	Gradska Obshtina Mezdra,Mezdra,Obshhina Mezdra,Obshtina Mezdra,Община Мездра	43.13333	23.73333	A	ADM2	BG	BG	64	VRC27			0		282	Europe/Sofia	2011-05-08
729134	Mezdra	Mezdra	Mesdra,Mezdra,Mezhdra,Mizara,Мездра	43.15	23.7	P	PPL	BG		64	VRC27			11975		215	Europe/Sofia	2011-05-08
729135	Mezarluk Dere	Mezarluk Dere	Mazarluk dere,Mezarluk Dere,Мазарлък дере	41.36667	25.3	P	PPL	BG		44				0		351	Europe/Sofia	2011-05-08
729136	Meykovo	Meykovo	Mejkovo,Mejkowo,Meykovo,Мейково	41.46667	24.85	P	PPLX	BG	BG	57				0		783	Europe/Sofia	2011-05-08
729137	Metokhiya	Metokhiya	Metochija,Metokhija,Metokhiya,Метохия	42.57583	22.48278	P	PPL	BG	BG	45	KNL50			0		1154	Europe/Sofia	2011-05-08
729138	Metodievo	Metodievo	Chiopeler,Kyupeler,Metodievo,Orlowo,Методиево	43.61667	27.98333	P	PPL	BG	BG	40				0		245	Europe/Sofia	2011-05-08
729139	Metodievo	Metodievo	Chaushkioy,Chaushovo,Metodievo,Metodiewo,Методиево	43.11667	26.68333	P	PPL	BG		54	DOB15	DOB15-36		0		312	Europe/Sofia	2011-05-08
729140	Metlika	Metlika	Metlika,Murad Pashalar,Метлика	41.41667	25.6	P	PPL	BG	BG	44	KRZ15	KRZ15-28		0		340	Europe/Sofia	2011-05-08
729141	Metlichka	Metlichka	Metlichka,Metlitschka,Mukhare Moglar,Метличка	41.43333	25.45	P	PPL	BG	BG	44	KRZ14			0		520	Europe/Sofia	2011-05-08
729142	Metlichina	Metlichina	Khambarluk,Khambarlŭk,Metlichina,Metlitschina,Метличина	43.48333	27.51667	P	PPL	BG	BG	61	VAR09			0		207	Europe/Sofia	2011-05-08
729143	Metlichina	Metlichina	Ali Pasha,General Panayotovo,General-Panomotowo,Metlichina,Метличина	41.4	25.35	P	PPL	BG	BG	44	KRZ14	KRZ14-22		0		267	Europe/Sofia	2011-05-08
729144	Metkovets	Metkovets	Medkovets,Medkowez,Metkovec,Metkovets,Метковец	43.18333	23.56667	P	PPLX	BG	BG	64				0		574	Europe/Sofia	2011-05-08
729145	Mesta	Mesta	Mesta,Места	41.75	23.68333	P	PPL	BG		38	BLG01	BLG01-04		0		754	Europe/Sofia	2011-05-08
729146	Meshtitsa	Meshtitsa	Meschtiza,Mescica,Meshhica,Meshtitsa,Mjestica,Mještica,Myeshtitsa,Мещица	42.66778	22.99722	P	PPL	BG	BG	49	PER32	PER32-13		0		718	Europe/Sofia	2011-05-08
729147	Mesemvriya	Mesemvriya	Mesambriya,Mesemvrija,Mesemvriya,Месемврия	42.65	27.73333	S	ANS	BG	BG	39				0		-9999	Europe/Sofia	2011-05-08
729148	Merilkovtsi	Merilkovtsi	Merilkovci,Merilkovtsi,Merilkovtsu,Merilkovtsŭ,Мерилковци	42.96667	25.96667	P	PPLX	BG	BG	62				0		397	Europe/Sofia	2011-05-08
729149	Merichlerska Reka	Merichlerska Reka	Merichlerska Reka,Меричлерска Река	42.06667	25.63333	H	STM	BG		43				0		98	Europe/Sofia	2011-05-08
729150	Merichleri	Merichleri	Merichleri,Mericleri,Merieteri,Meritchleri,Meritchléri,Meritschleri,Meričleri,Меричлери	42.13333	25.5	P	PPL	BG	BG	43				0		140	Europe/Sofia	2011-05-08
729151	Merdanya	Merdanya	Merdanja,Merdanya,Мерданя	43.05	25.78333	P	PPL	BG	BG	62	VTR20	VTR20-05		0		253	Europe/Sofia	2011-05-08
729152	Mengishevo	Mengishevo	K'opek K'oy,K'opekkioy,K’opek K’oy,K’opekkioy,Mengischewo,Mengishevo,Менгишево	43.03333	26.63333	P	PPL	BG	BG	54	SHU10	SHU10-09		0		195	Europe/Sofia	2011-05-08
729153	Menenk’ovo	Menenk'ovo	Menenk'ovo,Menenkevo,Menenkewo,Menenkiovo,Menenkovo,Menenkëvo,Menenk’ovo,Мененково	42.23333	24.05	P	PPL	BG		48	PAZ04	PAZ04-04		0		262	Europe/Sofia	2011-05-08
729154	Mendovo	Mendovo	Mendovo,Mendowo,Мендово	41.41667	23.11667	P	PPL	BG	BG	38	BLG33			0		329	Europe/Sofia	2011-05-08
729155	Melyane	Melyane	Meljane,Melyane,Меляне	43.35972	23.0175	P	PPL	BG	BG	47	MON14			0		427	Europe/Sofia	2011-05-08
729156	Melnitsa	Melnitsa	Dermen-Dere,Melnica,Melnitsa,Melniza,Мелница	42.05	26.56667	P	PPL	BG	BG	65	JAM07	JAM07-14		0		189	Europe/Sofia	2011-05-08
729157	Melnishka	Melnishka	Melnischka Ryeka,Melnishka,Мелнишка	41.46667	23.28333	H	STM	BG	BG	38				0		161	Europe/Sofia	2011-05-08
729158	Melnik Obshtina	Melnik Obshtina	Melnishka Obshtina,Obshhina Melnik,Община Мелник	41.52297	23.39338	A	ADMD	BG	BG	38				0		470	Europe/Sofia	2009-08-11
729159	Melnik	Melnik	Melnik,Мелник	41.52302	23.39326	P	PPL	BG		38	BLG40	BLG40-28		250		470	Europe/Sofia	2009-08-11
729160	Mekhmechkoyska Reka	Mekhmechkoyska Reka	Mekhmechkovska Reka,Mekhmechkoyska Reka,Мехмечковска Река	42.28333	27.73333	H	STM	BG		39				0		38	Europe/Sofia	2011-05-08
729161	Medven	Medven	Medven,Medwen,Papaskioy,Медвен	42.85	26.56667	P	PPL	BG	BG	56	SLV11			0		417	Europe/Sofia	2011-05-08
729162	Medovo	Medovo	Medovo,Медово	43.6	27.53333	P	PPL	BG		40	DOB15			0		223	Europe/Sofia	2011-05-08
729163	Medovo	Medovo	Baldzhi K'oy,Baldzhi K’oy,Medovo,Medowo,Razvalini Balchikioy,Медово	42.7	27.56667	P	PPL	BG	BG	39	BGS17	BGS17-14		0		107	Europe/Sofia	2011-05-08
729164	Medovo	Medovo	Baldzhilare,Bolgarski Buldzhilare,Bolgarski Bŭldzhilare,Medovo,Medowo,Медово	42.36667	25.2	P	PPL	BG	BG	59	SZR04			0		277	Europe/Sofia	2011-05-08
729165	Medovnitsa	Medovnitsa	Medovnica,Medovnitsa,Medowniza,Metovnica,Медовница	43.655	22.78194	P	PPL	BG	BG	63	VID16			0		260	Europe/Sofia	2011-05-08
729166	Medovnishka	Medovnishka	Medovnichka,Medovnishka,Medownischka Reka,Медовничка	43.68333	22.95	H	STM	BG	BG	63				0		162	Europe/Sofia	2011-05-08
729167	Medovitsa	Medovitsa	Baldzha,Medovica,Medovitsa,Medowiza,Медовица	41.63333	25.81667	L	LCTY	BG	BG	43				0		653	Europe/Sofia	2011-05-08
729168	Medovina	Medovina	Baldzhi Omur,Boldzhi Omur,Medovina,Medowina,Медовина	43.31667	26.16667	P	PPL	BG	BG	60	TGV24	TGV24-24		0		301	Europe/Sofia	2011-05-08
729169	Medovets	Medovets	Medovec,Medovets,Medowez,Saru Kovanluk,Sarŭ Kovanlŭk,Медовец	43	27.13333	P	PPL	BG	BG	61	VAR16	VAR16-09		0		214	Europe/Sofia	2011-05-08
729170	Medovene	Medovene	Balbunar Endzhe,Enidzhe Balbunar,Indzhekioy,Mediowene,Medovene,Медовене	43.76667	26.51667	P	PPL	BG	BG	52	RAZ16			0		202	Europe/Sofia	2011-05-08
729171	Medni Rid	Medni Rid	Bakurluk,Bakŭrlŭk,Gory Medni Rid,Medni Rid,Медни Рид	42.36644	27.63563	T	RDGE	BG		39				0		193	Europe/Sofia	2011-05-08
729172	Mednikarovo	Mednikarovo	Kara Pilit,Karapelid,Mednikarovo,Mednikarowo,Медникарово	42.11667	26	P	PPL	BG	BG	59	SZR07	SZR07-05		0		146	Europe/Sofia	2011-05-08
729173	Obshtina Medkovets	Obshtina Medkovets	Medkovets,Obshhina Medkovec,Obshtina Medkovets,Obshtina Metkovets,Община Медковец	43.65	23.18333	A	ADM2	BG	BG	47	MON26			0		180	Europe/Sofia	2011-05-08
729174	Medkovets	Medkovets	Medkovec,Medkovets,Medkovetz,Metkovec,Metkovets,Metkowez,Медковец	43.62972	23.18111	P	PPL	BG	BG	47	MON26			2690		169	Europe/Sofia	2011-05-08
729175	Medevtsi	Medevtsi	Bakadzhik,Medevci,Medevtsi,Medewzi,Медевци	41.38333	25.31667	P	PPL	BG	BG	44	KRZ14	KRZ14-25		0		402	Europe/Sofia	2011-05-08
729176	Medeshevtsi	Medeshevtsi	Medeschewzi,Medeshevci,Medeshevtsi,Медешевци	43.88611	22.64139	P	PPL	BG	BG	63	VID15			0		170	Europe/Sofia	2011-05-08
729177	Zhilishten Kompleks Meden Rudnik	Zhilishten Kompleks Meden Rudnik	Kara Bair,Kvartal Meden Rudnik,Meden Rudnik,Zhilishten Kompleks Meden Rudnik,Меден Рудник	42.46061	27.40791	P	PPLX	BG		39				0		84	Europe/Sofia	2011-05-08
729178	Meden Kladenets	Meden Kladenets	Bali Bunar,Balla-Bunar,Balli Bunar,Ballu Bunar,Ballă-Bunar,Ballŭ Bunar,Meden Kladenec,Meden Kladenets,Meden-Kladene,Meden-Kladenez,Меден Кладенец	42.31667	26.31667	P	PPL	BG		65	JAM25	JAM25-46		0		193	Europe/Sofia	2011-05-08
729179	Medeni Polyani	Medeni Polyani	Medeni Poljani,Medeni Polyani,Nova Makhala,Nowa Machala,Медени Поляни	41.86667	23.8	P	PPL	BG	BG	48	PAZ08	PAZ08-10		0		1471	Europe/Sofia	2011-05-08
729180	Meden Buk	Meden Buk	Baldzhi Buk,Meden Buk,Меден Бук	41.36667	26.03333	P	PPL	BG	BG	43	HKV11			0		160	Europe/Sofia	2011-05-08
729181	Meçkabayir	Meckabayir	Mechkabair,Meckabayir,Meçkabayir,Мечкабаир	42.1	27.31667	T	RDGE	BG		39				0		331	Europe/Sofia	2011-05-08
729182	Mechovtsi	Mechovtsi	Mechevtsu,Mechevtsŭ,Mechovci,Mechovtsi,Мечовци	42.85	25.6	P	PPLX	BG	BG	41				0		511	Europe/Sofia	2011-05-08
729183	Mechovo	Mechovo	Aydun K'oy,Aydŭn K’oy,Mechovo,Metschowo,Мечово	43.06667	26.08333	P	PPL	BG	BG	60	TGV02			0		217	Europe/Sofia	2011-05-08
729184	Mecholo Dere	Mecholo Dere	Mecholo Dere,Мечоло Дере	41.75	24.28333	H	STM	BG		57				0		1177	Europe/Sofia	2011-05-08
729185	Mechkul	Mechkul	Mechkul,Metschkul,Мечкул	41.81667	23.2	P	PPL	BG	BG	38	BLG44			0		783	Europe/Sofia	2011-05-08
729186	Mechkovtsi	Mechkovtsi	Mechkovci,Mechkovtsi,Мечковци	42.55	23.76667	P	PPL	BG		58	SFO20			0		893	Europe/Sofia	2011-05-08
729187	Mechkovo	Mechkovo	Mechkovo,Metschkowo,Мечково	41.48333	23.01667	P	PPLX	BG	BG	38				0		962	Europe/Sofia	2011-05-08
729188	Mechkovitsa	Mechkovitsa	Mechkovica,Mechkovitsa,Mechkovtsu,Mechkovtsŭ,Metschkowzi,Мечковица	42.85	25.25	P	PPL	BG	BG	41	GAB05			0		703	Europe/Sofia	2011-05-08
729189	Mechkovets	Mechkovets	Aydaa,Gora Ayda,Mechkovec,Mechkovets,Vurkh Aida,Vŭrkh Aida,Мечковец	41.9	25.3	T	MT	BG	BG	43				0		600	Europe/Sofia	2011-05-08
729190	Mechkobievtsi	Mechkobievtsi	Mechkobievci,Mechkobievtsi,Mechkobievtsu,Mechkobievtsŭ,Мечкобиевци	42.9	25.83333	L	LCTY	BG		62				0		606	Europe/Sofia	2011-05-08
729191	Mechkarevo	Mechkarevo	Mecharevo,Mechkarevo,Mechkarovo,Metschkarewo,Michkarevo,Мечкарево	42.58333	26.28333	P	PPL	BG	BG	56	SLV20	SLV20-27		0		156	Europe/Sofia	2011-05-08
729192	Mechka	Mechka	Mechka,Мечка	43.58333	24.9	H	STM	BG		50				0		10	Europe/Sofia	2011-05-08
729193	Mechka	Mechka	Mechka,Ryeka Domus,Мечка	42.11667	25.28333	H	STM	BG	BG	51				0		108	Europe/Sofia	2011-05-08
729194	Mechka	Mechka	Mechka,Metschka,Мечка	43.71667	25.83333	P	PPL	BG	BG	53	RSE13	RSE13-04		0		101	Europe/Sofia	2011-05-08
729195	Mechka	Mechka	Mechka,Metschka,Мечка	43.51667	24.8	P	PPL	BG	BG	50	PVN24	PVN24-14		0		122	Europe/Sofia	2011-05-08
729196	Mechi Kamŭk	Mechi Kamuk	Mechi Kamuk,Mechi Kamŭk,Мечи Камък	42.78333	22.91667	T	MT	BG		49				0		933	Europe/Sofia	2011-05-08
729197	Meche Ukho	Meche Ukho	Ay Kulak,Meche Ukho,Metsche Ucho,Мече Ухо	41.61667	25.78333	P	PPL	BG	BG	44				0		239	Europe/Sofia	2011-05-08
729198	Meche Korito	Meche Korito	Meche Korito,Mechekoritski,Metscho-Korito,Мече Корито	41.96667	23.88333	P	PPL	BG	BG	48				0		1256	Europe/Sofia	2011-05-08
729199	Mecha Polyana	Mecha Polyana	Mecha Poljana,Mecha Polyana,Metscha Poljana,Меча Поляна	43.01528	23.27778	P	PPL	BG	BG	58				0		1001	Europe/Sofia	2011-05-08
729200	Mazarachevo	Mazarachevo	Masaratschewo,Mazarachevo,Мазарачево	42.34972	22.62222	P	PPL	BG	BG	45	KNL29			0		605	Europe/Sofia	2011-05-08
729201	Mazalat	Mazalat	Gora Masalat,Mazalat,Zli Vrukh,Zli Vrŭkh,Мазалат	42.73333	25.06667	T	MT	BG	BG	59				0		2103	Europe/Sofia	2011-05-08
729202	Maytanyatsi	Maytanyatsi	Majtanjaci,Maytanetsu,Maytanetsŭ,Maytanyatsi,Майтаняци	42.9	25.88333	P	PPLX	BG		62				0		402	Europe/Sofia	2011-05-08
729203	Maystorovo	Maystorovo	Majstorovo,Majstorowo,Maystorovo,Ryustemler,Майсторово	41.68333	25.58333	P	PPL	BG	BG	44	KRZ16	KRZ16-26		0		379	Europe/Sofia	2011-05-08
729204	Maysko	Maysko	Majsko,Maysko,Slalan,Tuzlu Alan,Zlalan,Майско	42.93333	26.15	P	PPL	BG	BG	62	VTR13	VTR13-11		0		397	Europe/Sofia	2011-05-08
729205	Mayor Uzunovo	Mayor Uzunovo	Khalvadzhi,Major Usunowo,Major Uzunovo,Mayor Uzunovo,Майор Узуново	44.07083	22.82361	P	PPL	BG	BG	63	VID09	VID09-32		0		91	Europe/Sofia	2011-05-08
729206	Matsa	Matsa	Maca,Matsa,Maza,Маца	42.21667	26.16667	P	PPL	BG	BG	59	SZR27			0		225	Europe/Sofia	2011-05-08
729207	Matovtsi	Matovtsi	Khadzhi Kamber Makhle,Matovci,Matovtsi,Matowci,Матовци	43.73333	26.9	P	PPLX	BG	BG	52				0		182	Europe/Sofia	2011-05-08
729208	Mator Planina	Mator Planina	Kodzhabalkan,Mator Planina,Матор Планина	42.91667	27.05	T	MTS	BG	BG	39				0		501	Europe/Sofia	2011-05-08
729209	Matochina	Matochina	Fikel,Fikla,Matochina,Matoschina,Маточина	41.84944	26.54333	P	PPL	BG	BG	43	HKV28			0		165	Europe/Sofia	2011-05-08
729210	Mateshovtsi	Mateshovtsi	Mateshovci,Mateshovtsi,Матешовци	42.86667	25.5	P	PPL	BG		41	GAB35			0		504	Europe/Sofia	2011-05-08
729211	Matandere	Matandere	Matandere,Матандере	41.8	23.66667	H	STM	BG		38				0		797	Europe/Sofia	2011-05-08
729212	Maslovo	Maslovo	Maslovo,Masslowo,Маслово	42.83333	23.18333	P	PPLX	BG	BG	58				0		559	Europe/Sofia	2011-05-08
729213	Maslinovo	Maslinovo	Maslinovo,Maslinowo,Yakhyali,Маслиново	41.76667	25.53333	P	PPL	BG	BG	43	HKV34	HKV34-24		0		343	Europe/Sofia	2011-05-08
729214	Maslen Nos	Maslen Nos	Maslen Nos,Mys Zeytin Burnu,Nos Zeitin,Nos Zeytin Burun,Маслен Нос	42.3	27.78333	T	PT	BG	BG	39				0		-9999	Europe/Sofia	2011-05-08
729215	Maslarevo	Maslarevo	Maslarevo,Maslarewo,Yaidzhi,Yaydzhii,Масларево	43.4	25.46667	P	PPL	BG	BG	62	VTR26	VTR26-08		0		134	Europe/Sofia	2011-05-08
729216	Maryan	Maryan	Gorni Maryan,Marjan,Maryan,Марян	42.93333	25.96667	P	PPL	BG	BG	62	VTR13			0		370	Europe/Sofia	2011-05-08
729217	Marutsekovtsi	Marutsekovtsi	Marucekovci,Marutsekovtsi,Маруцековци	42.81667	25.46667	P	PPL	BG		41	GAB35	GAB35-04		0		574	Europe/Sofia	2011-05-08
729218	Marulevo	Marulevo	Marulevo,Marulewo,Марулево	41.98333	23.15	P	PPL	BG	BG	38	BLG03			0		694	Europe/Sofia	2011-05-08
729219	Martinska	Martinska	Mach Mavmunska,Makhala Martinska,Martinska,Мартинска	42.38333	23.73333	P	PPL	BG	BG	58				0		708	Europe/Sofia	2011-05-08
729220	Martinovo	Martinovo	Martinovo,Martinowo,Vlashko Selo,Мартиново	43.40028	22.835	P	PPL	BG	BG	47	MON36	MON36-08		0		794	Europe/Sofia	2011-05-08
729221	Martino	Martino	Apazlar,Martino,Мартино	41.71667	25.26667	P	PPL	BG	BG	44	KRZ16	KRZ16-42		0		692	Europe/Sofia	2011-05-08
729222	Martinkovtsi	Martinkovtsi	Martinkovci,Martinkovtsi,Martunkovtsu,Martŭnkovtsŭ,Мартинковци	42.96667	25.81667	L	LCTY	BG	BG	62				0		623	Europe/Sofia	2011-05-08
729223	Martinka	Martinka	Martinka,Reka Chanleyka,Мартинка	42.03333	25.7	H	STM	BG	BG	43				0		78	Europe/Sofia	2011-05-08
729224	Marten	Marten	Marlen,Marten,Martin,Мартен	43.91667	26.08333	P	PPL	BG	BG	53				0		21	Europe/Sofia	2011-05-08
729225	Markovo Ravnishte	Markovo Ravnishte	Markovo Ravnishhe,Markovo Ravnishte,Markowo-Rawnischte,Марково Равнище	43.05	23.95	P	PPL	BG	BG	64	VRC32			0		800	Europe/Sofia	2011-05-08
729226	Markovo	Markovo	Markovca,Markovce,Markovcha,Markovec,Markovo,Markovča,Markovče,Markowtscha,Марково	43.20023	27.22996	P	PPL	BG	BG	61	SHU19	SHU19-07		0		279	Europe/Sofia	2007-08-30
729227	Markovo	Markovo	Markovo,Markowo,Sakarlii,Sakarliy,Марково	42.35	25.21667	P	PPL	BG	BG	59	SZR04			0		247	Europe/Sofia	2011-05-08
729228	Markovo	Markovo	Markovo,Markowo,Марково	42.06667	24.7	P	PPL	BG	BG	51	PDV26	PDV26-18		0		240	Europe/Sofia	2011-05-08
729229	Markovi Kladentsi	Markovi Kladentsi	Markovi Kladenci,Markovi Kladentsi,Маркови Кладенци	41.48333	23.06667	T	MT	BG		38				0		1236	Europe/Sofia	2011-05-08
729230	Marko Nikolov	Marko Nikolov	Banite,Banitye,Marko Nikolov,Марко Николов	42.1	24.1	S	RSTP	BG	BG	48				0		710	Europe/Sofia	2011-05-08
729231	Marka	Marka	Marka,Марка	43.93333	26.9	T	HLL	BG		55				0		150	Europe/Sofia	2011-05-08
729232	Mariyno	Mariyno	Kokardzha,Kokordzha,Mariino,Marijno,Mariyno,Марийно	42.06667	25.58333	P	PPLX	BG	BG	43				0		90	Europe/Sofia	2011-05-08
729233	Maritsa	Maritsa	Marica,Maritsa,Марица	42.05	25.86667	S	RSTP	BG		43				0		79	Europe/Sofia	2011-05-08
729234	Maritsa	Maritsa	Marica,Maritsa,Марица	42.81667	25.41667	P	PPL	BG		41				0		628	Europe/Sofia	2011-05-08
729235	Maritsa	Maritsa	Makhala,Marica,Maritsa,Mariza,Марица	42.3	23.7	P	PPL	BG	BG	58	SFO39	SFO39-16		0		892	Europe/Sofia	2011-05-08
729236	Marishnitsa	Marishnitsa	Kolibi Marushnitsa,Marishnica,Marishnitsa,Маришница	42.8	24.93333	P	PPLX	BG	BG	46				0		702	Europe/Sofia	2011-05-08
