3065703	Smrčina	Smrcina	Ermesgruen,Ermesgrun,Ermesgrün,Smrcina,Smrčina	50.23493	12.37214	P	PPL	CZ		81				0		561	Europe/Prague	2011-05-08
3065704	Smrčina	Smrcina		49.58681	18.6114	T	MT	CZ		85				0		915	Europe/Prague	2007-09-04
3065705	Hochfichtel Berg	Hochfichtel Berg	Hochficht,Hochfichtel Berg,Hochfichtl Berg,Smrcina,Smrčina	48.73333	13.91667	T	MT	CZ		79				0		1179	Europe/Prague	2011-05-08
3065706	Smrčí	Smrci		50.622	15.2702	P	PPL	CZ		83				0		467	Europe/Prague	2011-03-07
3065707	Smrčí	Smrci		50.60808	15.23478	P	PPL	CZ		00				0		435	Europe/Prague	2006-10-06
3065708	Smrčí	Smrci		49.46667	14.55	T	MT	CZ		79				0		505	Europe/Prague	2007-08-22
3065709	Smrček	Smrcek		49.86842	15.89328	P	PPL	CZ		86				111		351	Europe/Prague	2006-11-25
3065710	Smrček	Smrcek		49.4588	16.30274	P	PPL	CZ		80				0		499	Europe/Prague	2007-08-22
3065711	Smrček	Smrcek		49.52113	18.36444	T	MT	CZ		85				0		754	Europe/Prague	2007-09-04
3065712	Smrček	Smrcek	Smrcek,Smrczek,Smrček	49.31105	15.83383	T	MT	CZ		80				0		573	Europe/Prague	2011-05-08
3065713	Smrče	Smrce		49.33642	15.08701	T	MT	CZ		80				0		598	Europe/Prague	2007-08-22
3065714	Smradávka	Smradavka		49.07741	17.31996	P	PPL	CZ		90				0		273	Europe/Prague	2011-03-07
3065715	Šmolovy	Smolovy		49.58724	15.54422	P	PPL	CZ		80				0		464	Europe/Prague	2011-03-07
3065716	Smolov	Smolov	Schmolau,Solov	49.58228	12.66526	P	PPL	CZ	CZ	00				0		476	Europe/Prague	2007-10-12
3065717	Smolotely	Smolotely		49.62059	14.13556	P	PPL	CZ		88				219		445	Europe/Prague	2006-11-25
3065718	Smolnice	Smolnice		50.30867	13.84846	P	PPL	CZ		89				371		356	Europe/Prague	2006-11-25
3065719	Smolnice	Smolnice	Pechgruen,Pechgrun,Pechgrün,Smolnice	50.26667	12.73333	P	PPL	CZ		81				0		485	Europe/Prague	2011-05-08
3065720	Smolné Pece	Smolne Pece	Pechofen,Pechöfen	50.29147	12.76532	P	PPL	CZ		81				100		570	Europe/Prague	2006-11-25
3065721	Smolná	Smolna	Pechbach,Smolna,Smolná	50.30679	12.53819	P	PPL	CZ		81				0		617	Europe/Prague	2011-05-08
3065722	Smolná	Smolna		49.62756	16.65493	P	PPL	CZ		86				0		408	Europe/Prague	2007-04-27
3065723	Smolkov	Smolkov		49.90369	18.07251	P	PPL	CZ		85				0		236	Europe/Prague	2007-09-04
3065724	Smolina	Smolina		49.15821	17.99619	P	PPL	CZ		90				0		461	Europe/Prague	2007-09-04
3065725	Smolín	Smolin	Mohleis	49.00792	16.53837	P	PPL	CZ	CZ	00				0		187	Europe/Prague	2008-01-27
3065726	Smolárna	Smolarna		49.7528	13.77445	P	PPL	CZ		00				0		546	Europe/Prague	2007-04-24
3065727	Smítka	Smitka		49.05464	14.79011	P	PPL	CZ		79				0		426	Europe/Prague	2007-08-22
3065728	Smiřice	Smirice	Smiritz,Smiřitz	50.29978	15.86508	P	PPL	CZ		88				3122		235	Europe/Prague	2006-11-25
3065729	Smiradice	Smiradice		49.22826	13.84578	P	PPL	CZ		79				0		474	Europe/Prague	2011-03-07
3065730	Smilovy Hory	Smilovy Hory		49.53641	14.87585	P	PPL	CZ		79				441		614	Europe/Prague	2006-11-25
3065731	Smilovice	Smilovice		50.30653	14.96105	P	PPL	CZ		88				571		221	Europe/Prague	2006-11-25
3065732	Smilovice	Smilovice		50.24694	13.8077	P	PPL	CZ		88				55		347	Europe/Prague	2006-11-25
3065733	Smilovice	Smilovice		49.86968	14.98988	P	PPL	CZ		88				0		437	Europe/Prague	2007-08-30
3065734	Smilovice	Smilovice		49.66077	18.57177	P	PPL	CZ		00				612		388	Europe/Prague	2006-11-25
3065735	Smilovice	Smilovice		49.22958	14.48414	P	PPL	CZ		79				0		429	Europe/Prague	2007-08-22
3065736	Smilov	Smilov	Muhlendorf,Mühlendorf,Smilov	50.36667	13.1	P	PPL	CZ		81				0		322	Europe/Prague	2011-05-08
3065737	Smilov	Smilov	Schmidles,Smilov	50.0582	13.05245	P	PPL	CZ		81				0		598	Europe/Prague	2011-05-08
3065738	Smilov	Smilov	Schmeil,Similov,Smilov	49.69845	17.48393	P	PPL	CZ		84				0		597	Europe/Prague	2011-05-08
3065739	Smilov	Smilov		49.53551	15.62306	P	PPL	CZ		80				0		484	Europe/Prague	2011-03-07
3065740	Smilkov	Smilkov	Smilkau	49.60249	14.6174	P	PPL	CZ		88				268		551	Europe/Prague	2006-11-25
3065741	Smidary	Smidary	Smidar	50.29146	15.47725	P	PPL	CZ		00				1523		226	Europe/Prague	2006-11-25
3065742	Smidarská Lhota	Smidarska Lhota		50.28647	15.4574	P	PPL	CZ		82				0		247	Europe/Prague	2011-03-07
3065743	Smíchov	Smichov		50.07204	14.40415	P	PPLX	CZ		00				0		182	Europe/Prague	2006-09-04
3065744	Smetanova Lhota	Smetanova Lhota		49.4476	14.08716	P	PPL	CZ		79				263		401	Europe/Prague	2006-11-25
3065745	Smetalky	Smetalky		49.53131	13.64995	P	PPL	CZ		00				0		475	Europe/Prague	2007-04-24
3065746	Smelcovna	Smelcovna		49.26759	16.35263	P	PPL	CZ		78				0		400	Europe/Prague	2011-03-07
3065747	Smederov	Smederov		49.56102	13.5794	P	PPL	CZ		87				0		460	Europe/Prague	2007-04-24
3065748	Smědeček	Smedecek	Klein Zmietsch,Smedecek,Smědeček	48.95201	14.1688	P	PPL	CZ		79				0		637	Europe/Prague	2011-05-08
3065749	Smědeč	Smedec	Gross-Zmietsch,Smedec,Smědeč	48.9357	14.15474	P	PPL	CZ		79				0		741	Europe/Prague	2011-05-08
3065750	Smědčice	Smedcice		49.79977	13.51207	P	PPL	CZ		87				141		361	Europe/Prague	2007-04-24
3065751	Smečno	Smecno		50.18844	14.04037	P	PPL	CZ		88				1781		325	Europe/Prague	2006-11-25
3065752	Služovice	Sluzovice		49.98851	17.99487	P	PPL	CZ		00				805		279	Europe/Prague	2006-11-25
3065753	Služín	Sluzin		49.54154	17.04441	P	PPL	CZ		84				0		294	Europe/Prague	2007-08-30
3065754	Služetín	Sluzetin	Lusetin	50.0105	13.08764	P	PPL	CZ		81				0		585	Europe/Prague	2010-02-05
3065755	Služetín	Sluzetin	Lusading	49.99042	12.79907	P	PPL	CZ		81				0		732	Europe/Prague	2009-09-26
3065756	Služátky	Sluzatky		49.68488	15.43138	P	PPL	CZ		80				161		466	Europe/Prague	2006-11-25
3065757	Služátky	Sluzatky		49.45625	15.25282	P	PPL	CZ		80				0		537	Europe/Prague	2011-03-07
3065758	Sluštice	Slustice		50.03904	14.6854	P	PPL	CZ		88				308		297	Europe/Prague	2006-11-25
3065759	Slušovice	Slusovice	Sluschowitz	49.24782	17.8015	P	PPL	CZ		90				2904		362	Europe/Prague	2006-11-25
3065760	Slupenec	Slupenec	Lupenz,Slupenec	48.79372	14.322	P	PPL	CZ		79				0		654	Europe/Prague	2011-05-08
3065761	Slupečná	Slupecna	Luppetsching,Slupecna,Slupečná	48.64799	14.21924	P	PPL	CZ		79				0		793	Europe/Prague	2011-05-08
3065762	Slup	Slup	Cule,Zulb,Čule	48.7815	16.19919	P	PPL	CZ		78				443		189	Europe/Prague	2006-11-25
3065763	Slunečná	Slunecna	Sonneberg	50.73577	14.48248	P	PPL	CZ		00				70		280	Europe/Prague	2006-11-25
3065764	Slunečná	Slunecna	Slunecna,Slunečná,Sonnberg,Zumberk,Žumberk	48.82114	13.96607	P	PPL	CZ		79				0		779	Europe/Prague	2011-05-08
3065765	Slunečná	Slunecna	Slunecna,Slunečná,Sonnenberg	49.84285	17.43167	T	MT	CZ		85				0		788	Europe/Prague	2011-05-08
3065766	Slunce	Slunce	Slunce,U Slunce	50.039	15.11191	P	PPL	CZ		88				0		234	Europe/Prague	2011-05-08
3065767	Sluková	Slukova	Schneppendorf,Slukova,Sluková	50.68494	14.28379	P	PPL	CZ		00				0		510	Europe/Prague	2011-05-08
3065768	Šluknov	Sluknov	Schluckenau	51.00369	14.45258	P	PPL	CZ		89				5701		388	Europe/Prague	2008-11-28
3065769	Sluhy	Sluhy		50.19244	14.55767	P	PPL	CZ		88				650		228	Europe/Prague	2006-11-25
3065770	Slubice	Slubice	Schlumnitz,Slubice	48.72895	14.3169	P	PPL	CZ		79				0		551	Europe/Prague	2011-05-08
3065771	Šlovice	Slovice		49.97054	13.74898	P	PPL	CZ		88				0		289	Europe/Prague	2011-03-07
3065772	Šlovice	Slovice		49.67679	13.34985	P	PPL	CZ		87				0		389	Europe/Prague	2007-04-24
3065773	Šlovice	Slovice	Schlewitz,Slovice,Šlovice	49.59001	12.96595	P	PPL	CZ		87				0		462	Europe/Prague	2011-05-08
3065774	Slověnice	Slovenice		49.75729	14.88509	P	PPL	CZ		88				41		425	Europe/Prague	2006-11-25
3065775	Sloveč	Slovec		50.22985	15.32679	P	PPL	CZ		88				521		207	Europe/Prague	2006-11-25
3065776	Slovanská Lhota	Slovanska Lhota		49.72164	14.25897	P	PPL	CZ		88				0		325	Europe/Prague	2011-03-07
3065777	Sloupno	Sloupno		50.25732	15.50197	P	PPL	CZ		00				480		215	Europe/Prague	2006-11-25
3065778	Sloupno	Sloupno		49.73699	15.74979	P	PPL	CZ		80				45		507	Europe/Prague	2006-11-25
3065779	Sloup	Sloup	Burgstein,Bürgstein,Sloup	50.7401	14.59152	P	PPL	CZ		83				0		327	Europe/Prague	2011-05-08
3065780	Sloup	Sloup		49.88689	14.3769	P	PPLX	CZ		88				0		289	Europe/Prague	2007-04-24
3065781	Sloup	Sloup		49.41479	16.73953	P	PPL	CZ		78				915		596	Europe/Prague	2006-11-25
3065782	Sloučín	Sloucin		49.25632	13.81239	P	PPL	CZ		79				0		420	Europe/Prague	2007-04-28
3065783	Slotov	Slotov		50.39459	15.89584	P	PPL	CZ		82				0		306	Europe/Prague	2011-03-07
3065784	Šlotava	Slotava		50.19869	15.09784	P	PPL	CZ		88				0		173	Europe/Prague	2011-03-07
3065785	Slopné	Slopne		49.15696	17.84711	P	PPL	CZ		90				575		408	Europe/Prague	2006-11-25
3065786	Morkovice-Slížany	Morkovice-Slizany		49.24726	17.21128	P	PPL	CZ		90				0		323	Europe/Prague	2011-03-07
3065787	Slivonice	Slivonice		49.36985	13.78518	P	PPL	CZ		87				0		528	Europe/Prague	2007-04-27
3065788	Slivínko	Slivinko	Klein Sliwno,Slivinko,Slivínko	50.30327	14.73036	P	PPL	CZ		88				0		270	Europe/Prague	2011-05-08
3065789	Slivice	Slivice		50.52203	15.0492	P	PPL	CZ		88				0		355	Europe/Prague	2011-03-07
3065790	Slivice	Slivice		49.64408	14.03428	P	PPL	CZ		88				0		560	Europe/Prague	2011-03-07
3065791	Slivenec	Slivenec	Slivenec,Sliwenetz	50.01667	14.36667	P	PPL	CZ		52				0		317	Europe/Prague	2010-08-10
3065792	Šlikova Ves	Slikova Ves		50.41402	15.32718	P	PPL	CZ		82				0		269	Europe/Prague	2011-03-07
3065793	Slibovice	Slibovice		50.18037	15.36941	P	PPL	CZ		88				0		207	Europe/Prague	2011-03-07
3065794	Slezský Kočov	Slezsky Kocov	Schlesisch Kotzendorf,Slezsky Kocov,Slezský Kočov	49.96667	17.45	P	PPL	CZ		85				0		572	Europe/Prague	2011-05-08
3065795	Slezské Vlkovice	Slezske Vlkovice	Schlesisch Wolfsdorf	49.7242	17.83733	P	PPL	CZ		85				0		367	Europe/Prague	2010-07-10
3065796	Slezské Rudoltice	Slezske Rudoltice	Rosswald-Markt	50.20602	17.68661	P	PPL	CZ		00				646		297	Europe/Prague	2010-03-28
3065797	Slezské Pavlovice	Slezske Pavlovice	Deutsch Paulowitz,Nemecke Pavlovice,Německé Pavlovice	50.31208	17.70296	P	PPL	CZ		00				176		259	Europe/Prague	2006-11-25
3065798	Slezské Kamení	Slezske Kameni	Schlossersteine,Schlössersteine,Slezske Kameni,Slezské Kamení	50.79446	15.33937	T	MT	CZ		83				0		946	Europe/Prague	2011-05-08
3065799	Slezská Ostrava	Slezska Ostrava	Polnisch Ostrau,Polska Ostrawa,Schlesisch-Ostrau,Slezska Ostrava,Slezská Ostrava	49.8369	18.31117	P	PPLX	CZ		85				0		274	Europe/Prague	2011-05-08
3065800	Slezská Harta	Slezska Harta	Schlesisch Hartau,Slezska Harta,Slezská Harta	49.88333	17.6	P	PPL	CZ		85				0		545	Europe/Prague	2011-05-08
3065801	Slezáci	Slezaci		49.43333	18.5	P	PPL	CZ		85				0		754	Europe/Prague	2007-09-04
3065802	Slepotice	Slepotice		49.99207	15.96134	P	PPL	CZ		86				439		251	Europe/Prague	2006-11-25
3065803	Šlemín	Slemin		49.87389	14.39467	P	PPL	CZ		88				0		279	Europe/Prague	2011-03-07
3065804	Slemeno	Slemeno		50.54044	15.66479	P	PPL	CZ		82				0		367	Europe/Prague	2008-05-20
3065805	Slemeno	Slemeno		50.14926	16.2347	P	PPL	CZ		82				0		316	Europe/Prague	2011-03-07
3065806	Šlejfová	Slejfova	Schleiferberg,Slejfova,Šlejfová	48.83333	16.41667	T	HLL	CZ		78				0		181	Europe/Prague	2011-05-08
3065807	Šleglov	Sleglov	Schlogelsdorf,Schlögelsdorf	50.17517	17.00127	P	PPL	CZ		84				33		637	Europe/Prague	2006-11-25
3065808	Sledovice	Sledovice		49.67907	14.54061	P	PPL	CZ		88				0		490	Europe/Prague	2007-08-30
3065809	Šlechtín	Slechtin		49.8	15.88333	P	PPL	CZ		86				0		581	Europe/Prague	2007-08-23
3065810	Slavošovice	Slavosovice		49.40304	13.33264	P	PPL	CZ		87				0		406	Europe/Prague	2008-10-02
3065811	Slavošovice	Slavosovice		48.96475	14.65931	P	PPL	CZ		79				0		462	Europe/Prague	2007-08-22
3065812	Slavošov	Slavosov	Slabisch	50.717	14.10318	P	PPL	CZ	CZ	89				0		522	Europe/Prague	2007-04-25
3065813	Slavošov	Slavosov		49.76218	15.15197	P	PPL	CZ		88				165		471	Europe/Prague	2006-11-25
3065814	Slavoňov	Slavonov		50.34375	16.20394	P	PPL	CZ		00				268		461	Europe/Prague	2006-11-25
3065815	Slavoňov	Slavonov	Schutzendorf,Schützendorf,Slavonov,Slavoňov	49.81988	16.89203	P	PPL	CZ		84				0		288	Europe/Prague	2011-05-08
3065816	Slavoňov	Slavonov		49.51679	14.25213	P	PPL	CZ		79				0		485	Europe/Prague	2011-03-07
3065817	Slavonín	Slavonin	Schnobolin	49.56915	17.23472	P	PPL	CZ		84				0		250	Europe/Prague	2008-06-03
3065818	Slavonice	Slavonice	Zlabings	48.99753	15.35154	P	PPL	CZ		79				2706		527	Europe/Prague	2006-11-25
3065819	Slavný	Slavny		50.53746	16.28543	P	PPL	CZ		82				0		640	Europe/Prague	2011-03-07
3065820	Slavňovice	Slavnovice		49.38363	14.51608	P	PPL	CZ		79				0		397	Europe/Prague	2007-08-22
3065821	Slavník	Slavnik		49.36244	13.61926	T	MT	CZ		87				0		553	Europe/Prague	2011-03-07
3065822	Slavníč	Slavnic		49.51473	15.45226	P	PPL	CZ		80				42		532	Europe/Prague	2006-11-25
3065823	Slavnič	Slavnic		49.6837	14.65029	H	PND	CZ		88				0		411	Europe/Prague	2007-08-30
3065824	Slavkov u Brna	Slavkov u Brna	Austerlic,Austerlitz,Slavkov u Brna,Slawkow,Sławków,bu er nuo fu jin si la fu ke fu,slbqwb,Аустерлиц,סלבקוב,布尔诺附近斯拉夫科夫	49.15325	16.87649	P	PPL	CZ		78				5936		231	Europe/Prague	2008-11-28
3065825	Slavkovský Les	Slavkovsky Les	Cisarsky Les,Císařský Les,Kaiser Wald,Slavkovsky Les,Slavkovský Les	50.08333	12.58333	T	HLL	CZ		81				0		630	Europe/Prague	2011-05-08
3065826	Slavkov pod Hostýnem	Slavkov pod Hostynem		49.37715	17.67033	P	PPL	CZ		90				546		429	Europe/Prague	2006-11-25
3065827	Slavkovice	Slavkovice		49.92216	15.59755	P	PPL	CZ		86				0		409	Europe/Prague	2011-03-07
3065828	Slavkovice	Slavkovice		49.55264	16.02789	P	PPL	CZ		80				0		583	Europe/Prague	2011-03-07
3065829	Slavkovice	Slavkovice		49.49044	14.01927	P	PPL	CZ		79				0		497	Europe/Prague	2011-03-07
3065830	Slavkovice	Slavkovice	Schlakkern,Slavkovice	48.74183	14.13582	P	PPL	CZ		79				0		843	Europe/Prague	2011-05-08
3065831	Slavkov	Slavkov	Schlakau	49.9218	17.83641	P	PPL	CZ		00				1686		306	Europe/Prague	2006-11-25
3065832	Slavkov	Slavkov		49.67796	14.60132	P	PPL	CZ		88				0		446	Europe/Prague	2007-08-30
3065833	Slavkov	Slavkov	Schlock,Slavkov	49.5844	17.56572	P	PPL	CZ		84				0		623	Europe/Prague	2011-05-08
3065834	Slavkov	Slavkov		48.9469	17.61157	P	PPL	CZ		90				690		304	Europe/Prague	2006-11-25
3065835	Slavkov	Slavkov	Lagau,Slavkov	48.76359	14.24411	P	PPL	CZ		79				0		794	Europe/Prague	2011-05-08
3065836	Slavíky	Slaviky		49.91438	14.02025	P	PPL	CZ		88				0		383	Europe/Prague	2011-03-07
3065837	Slavíkovice	Slavikovice		49.38656	13.15038	P	PPL	CZ		87				0		493	Europe/Prague	2007-04-24
3065838	Slavíkovice	Slavikovice		49.19448	16.8689	P	PPL	CZ		78				0		253	Europe/Prague	2011-03-07
3065839	Slavíkovice	Slavikovice		49.00429	15.62435	P	PPL	CZ		80				224		462	Europe/Prague	2006-11-25
3065840	Slavíkov	Slavikov		50.46058	16.15689	P	PPL	CZ		82				0		468	Europe/Prague	2011-03-07
3065841	Slavíkov	Slavikov		49.74282	15.78071	P	PPL	CZ		80				314		576	Europe/Prague	2006-11-25
3065842	Slavičky	Slavicky		49.17476	15.9679	P	PPL	CZ		80				210		473	Europe/Prague	2006-11-25
3065843	Slavičín	Slavicin	Mladotitz,Slavicin-Mladotice,Slavičín-Mladotice,Slawitschin	49.08799	17.87349	P	PPL	CZ		90				7079		358	Europe/Prague	2006-11-25
3065844	Slaviček	Slavicek		50.72994	14.60198	T	MT	CZ		83				0		397	Europe/Prague	2007-08-30
3065845	Slavice	Slavice	Mariafels,Slavice	49.81881	12.94908	P	PPL	CZ		87				0		505	Europe/Prague	2011-05-08
3065846	Slavice	Slavice		49.1771	15.87713	P	PPL	CZ		80				0		473	Europe/Prague	2008-07-09
3065847	Slavice	Slavice	Myslivna Slavice,Slavice	49.86653	15.77653	S	BLDG	CZ		86				0		419	Europe/Prague	2011-05-08
3065848	Slavíč	Slavic		49.55	18.61667	P	PPL	CZ		85				0		706	Europe/Prague	2007-09-04
3065849	Slavíč	Slavic		49.54334	17.65501	P	PPL	CZ		84				0		275	Europe/Prague	2007-08-30
3065850	Slavíč	Slavic		49.56834	18.58849	T	MTS	CZ		85				0		967	Europe/Prague	2007-09-04
3065851	Slaviboř	Slavibor		49.13465	15.46443	P	PPL	CZ		80				0		476	Europe/Prague	2011-03-07
3065852	Slavhostice	Slavhostice		50.30881	15.34938	P	PPL	CZ		00				139		288	Europe/Prague	2006-11-25
3065853	Slavětín nad Metuji	Slavetin nad Metuji		50.3289	16.05288	P	PPL	CZ		00				227		269	Europe/Prague	2006-11-25
3065854	Slavětín	Slavetin	Slatin	50.57533	16.02631	P	PPL	CZ		82				0		559	Europe/Prague	2008-05-20
3065855	Slavětín	Slavetin		50.35061	13.90771	P	PPL	CZ		89				453		312	Europe/Prague	2006-11-25
3065856	Slavětín	Slavetin		49.67274	16.96507	P	PPL	CZ		84				201		430	Europe/Prague	2010-05-30
3065857	Slavětín	Slavetin		49.66857	15.77278	P	PPL	CZ		80				93		585	Europe/Prague	2006-11-25
3065858	Slavětín	Slavetin		49.57255	14.92454	P	PPL	CZ		88				0		607	Europe/Prague	2007-08-30
3065859	Slavětín	Slavetin		49.52657	13.89612	P	PPL	CZ		88				0		495	Europe/Prague	2011-03-07
3065860	Slavětín	Slavetin	Slavetin,Slavětín,Slawathen	48.98244	15.39862	P	PPL	CZ		79				0		501	Europe/Prague	2011-05-08
3065861	Slavětice	Slavetice		49.22438	14.35209	P	PPL	CZ		79				0		422	Europe/Prague	2008-10-02
3065862	Slavětice	Slavetice		49.1036	16.10871	P	PPL	CZ		80				235		394	Europe/Prague	2006-11-25
3065863	Slavče	Slavce		48.92694	14.34494	P	PPL	CZ		79				0		484	Europe/Prague	2011-03-07
3065864	Slavče	Slavce		48.79785	14.61497	P	PPL	CZ		79				521		580	Europe/Prague	2006-11-25
3065865	Slatiny	Slatiny	Slatin	50.36677	15.3814	P	PPL	CZ		00				562		257	Europe/Prague	2006-11-25
3065866	Slatinný potok	Slatinny potok		49.83333	12.75	H	STM	CZ		00				0		548	Europe/Prague	2006-10-07
3065867	Slatinky	Slatinky		50.36812	15.39493	P	PPL	CZ		82				0		260	Europe/Prague	2011-03-07
3065868	Slatinky	Slatinky		49.54869	17.09398	P	PPL	CZ		84				454		279	Europe/Prague	2006-11-25
3065869	Slatinka	Slatinka		49.57566	16.57202	P	PPL	CZ		78				0		458	Europe/Prague	2008-07-08
3065871	Slatinice	Slatinice	Deutsch Zlatnik,Slatinice	50.48333	13.6	P	PPL	CZ	CZ	00				0		236	Europe/Prague	2011-05-08
3065872	Slatinice	Slatinice		49.56155	17.09992	P	PPL	CZ		84				1457		273	Europe/Prague	2006-11-25
3065873	Slatiňany	Slatinany	Slatinan	49.9211	15.81377	P	PPL	CZ		86				4004		260	Europe/Prague	2006-11-25
3065874	Slatina nad Zdobnicí	Slatina nad Zdobnici		50.13637	16.38654	P	PPL	CZ		00				816		421	Europe/Prague	2008-05-20
3065875	Slatina nad Úpou	Slatina nad Upou		50.4541	16.03662	P	PPL	CZ		00				279		374	Europe/Prague	2006-11-25
3065876	Slatina	Slatina	Larein,Latein	49.17598	16.6878	P	PPLX	CZ		00				258		273	Europe/Prague	2008-06-06
3065877	Slatina	Slatina		50.43058	14.03804	P	PPL	CZ		89				216		193	Europe/Prague	2006-11-25
3065878	Slatina	Slatina		50.23333	15.8926	P	PPL	CZ		82				0		240	Europe/Prague	2011-03-07
3065879	Slatina	Slatina		50.22416	14.22074	P	PPL	CZ		88				409		242	Europe/Prague	2006-11-25
3065880	Slatina	Slatina	Schlada	50.11331	12.35198	P	PPL	CZ		81				0		437	Europe/Prague	2009-10-28
3065881	Slatina	Slatina		49.97857	16.15897	P	PPL	CZ		86				380		248	Europe/Prague	2006-11-25
3065882	Slatina	Slatina		49.98453	13.63391	P	PPL	CZ		87				76		428	Europe/Prague	2006-11-25
3065883	Slatina	Slatina	Lohhaeuser,Lohhauser,Lohhäuser,Slatina	49.9317	12.53338	P	PPL	CZ		81				0		711	Europe/Prague	2011-05-08
3065884	Slatina	Slatina	Schlatten	49.79071	17.97987	P	PPL	CZ		00				721		392	Europe/Prague	2006-11-25
3065885	Slatina	Slatina		49.62964	16.60781	P	PPL	CZ		86				114		470	Europe/Prague	2006-11-25
3065886	Slatina	Slatina		49.54643	12.80112	P	PPL	CZ		87				0		498	Europe/Prague	2011-03-07
3065887	Slatina	Slatina		49.44625	13.18874	P	PPL	CZ		87				0		457	Europe/Prague	2007-04-24
3065888	Slatina	Slatina		49.38776	13.74416	P	PPL	CZ		87				115		490	Europe/Prague	2006-11-25
3065889	Slatina	Slatina		49.28203	13.99728	P	PPL	CZ		79				0		453	Europe/Prague	2011-03-07
3065890	Slatina	Slatina		49.01965	16.01835	P	PPL	CZ		78				258		385	Europe/Prague	2006-11-25
3065891	Slatina	Slatina	Filz,Slatina	48.95665	13.71353	P	PPL	CZ		79				0		863	Europe/Prague	2011-05-08
3065892	Údolní nádrž Slapy	Udolni nadrz Slapy		49.79866	14.43157	H	RSV	CZ		00				0		304	Europe/Prague	2006-10-07
3065893	Slapy	Slapy	Slap	49.81531	14.39612	P	PPL	CZ		88				648		322	Europe/Prague	2006-11-25
3065894	Slapy	Slapy		49.38693	14.61657	P	PPL	CZ		79				431		490	Europe/Prague	2006-11-25
3065895	Slapsko	Slapsko	Slavsko	49.5751	14.76261	P	PPL	CZ		79				122		435	Europe/Prague	2006-11-25
3065896	Slapská přehrada	Slapska prehrada	Slapy Dam	49.8237	14.43378	S	DAM	CZ	CZ	00				0		269	Europe/Prague	2006-10-07
3065897	Šlapánov	Slapanov		49.62554	14.7873	P	PPL	CZ		88				0		418	Europe/Prague	2007-08-30
3065898	Šlapanov	Slapanov	Schlappenz	49.54242	15.65768	P	PPL	CZ		80				802		482	Europe/Prague	2006-11-25
3065899	Šlapánka	Slapanka		49.59266	15.59788	H	STM	CZ		80				0		428	Europe/Prague	2011-03-07
3065900	Šlapanice	Slapanice		50.31467	14.11121	P	PPL	CZ		88				196		226	Europe/Prague	2006-11-25
3065901	Šlapanice	Slapanice	Schlapanitz	49.16863	16.72731	P	PPL	CZ		78				6339		257	Europe/Prague	2006-11-25
3065902	Slap	Slap		50.61445	15.28418	P	PPL	CZ		83				0		461	Europe/Prague	2011-03-07
3065903	Slaný	Slany	Schlan	50.23046	14.08693	P	PPL	CZ		88				15070		261	Europe/Prague	2006-11-25
3065904	Slanská hora	Slanska hora		50.23333	14.1	T	MT	CZ		00				0		261	Europe/Prague	2006-10-07
3065905	Slaník	Slanik		49.26828	13.95157	P	PPL	CZ		79				125		377	Europe/Prague	2006-11-25
3065906	Slaná	Slana		50.58081	15.32968	P	PPL	CZ		00				652		411	Europe/Prague	2006-11-25
3065907	Šlakhamry	Slakhamry		49.57215	15.87907	P	PPL	CZ		80				0		560	Europe/Prague	2011-03-07
3065908	Slágles	Slagles		48.73995	14.74257	P	PPL	CZ		79				0		583	Europe/Prague	2007-08-22
3065909	Slabosovka	Slabosovka		48.78954	14.54232	T	MT	CZ		79				0		580	Europe/Prague	2007-08-22
3065910	Slabčice	Slabcice		49.32653	14.33787	P	PPL	CZ		79				310		440	Europe/Prague	2006-11-25
3065911	Slabce	Slabce	Slabetz	50.00007	13.71478	P	PPL	CZ		88				721		394	Europe/Prague	2006-11-25
3065912	Skytaly	Skytaly		50.16667	13.3	P	PPL	CZ		89				0		452	Europe/Prague	2007-04-24
3065913	Skyšice	Skysice		50.4213	15.10512	P	PPL	CZ		88				0		239	Europe/Prague	2011-03-07
3065914	Skyřice	Skyrice		50.48333	13.65	P	PPL	CZ		00				0		294	Europe/Prague	1993-12-12
3065915	Skvrňov	Skvrnov		49.8971	15.00182	P	PPL	CZ		88				158		396	Europe/Prague	2006-11-25
3065916	Skvrňany	Skvrnany		49.73685	13.33088	P	PPL	CZ		87				0		344	Europe/Prague	2007-04-24
3065917	Škvořetice	Skvoretice		49.40241	13.94912	P	PPL	CZ		79				311		485	Europe/Prague	2006-11-25
3065918	Škvorec	Skvorec	Skworetz,Škworetz	50.04687	14.73041	P	PPL	CZ		88				916		315	Europe/Prague	2006-11-25
3065919	Skviřín	Skvirin	Skvirin,Skviřín,Speierling	49.71453	12.81463	P	PPL	CZ		87				0		466	Europe/Prague	2011-05-08
3065920	Skutíčko	Skuticko		49.85231	15.97299	P	PPL	CZ		86				0		346	Europe/Prague	2011-03-07
3065921	Skuteč	Skutec	Skutsch	49.84347	15.99655	P	PPL	CZ		86				5415		378	Europe/Prague	2006-11-25
3065922	Skůry	Skury		50.28333	14.16667	P	PPL	CZ		00				0		197	Europe/Prague	2006-10-10
3065923	Skuřina	Skurina		50.41467	15.18168	P	PPL	CZ		82				0		334	Europe/Prague	2011-03-07
3065924	Skupice	Skupice		50.33965	13.69566	P	PPL	CZ		89				0		169	Europe/Prague	2007-04-25
